movie_id,title,content_type,genre_primary,genre_secondary,language,imdb_rating,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,tfidf_50,tfidf_51,tfidf_52,tfidf_53,tfidf_54,tfidf_55,tfidf_56,tfidf_57,tfidf_58,tfidf_59,tfidf_60,tfidf_61,tfidf_62,tfidf_63,tfidf_64,tfidf_65,tfidf_66,tfidf_67,tfidf_68,tfidf_69,tfidf_70,tfidf_71,tfidf_72,tfidf_73,tfidf_74,tfidf_75,tfidf_76,tfidf_77,tfidf_78,tfidf_79,tfidf_80,tfidf_81,tfidf_82,tfidf_83
movie_0191,War Kingdom,Stand-up Comedy,Adventure,No Secondary Genre,English,5.5,0.0,0.0,0.0,0.0,0.3802448596490143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35159468967224755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1995937404588906,0.0,0.0,0.0,0.0,0.0,0.18732526599535376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5048100071572944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18732526599535376,0.0,0.0,0.0,0.0,0.0,0.41014507688887153,0.0,0.0,0.0,0.0,0.0,0.21338835657388183,0.391393831032527,0.0,0.0,0.0
movie_0192,Family Queen,Movie,Comedy,Horror,Korean,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36719584465302385,0.0,0.2997228969181367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35253875373007887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4264453147742043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4428922711552099,0.0,0.0,0.0,0.0,0.0,0.0,0.20064804022082836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25358075531165186,0.0,0.0,0.41046049505429655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
movie_0193,Love Story,Movie,Animation,No Secondary Genre,English,4.3,0.0,0.0,0.0,0.0,0.0,0.38363763580272414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16402308828943135,0.0,0.0,0.0,0.0,0.0,0.1539410433040386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45626827073239723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4005806435117293,0.3595158023095562,0.0,0.1934262336293744,0.0,0.0,0.0,0.2330825675435962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1539410433040386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40747498135173255,0.0,0.15115770161185885,0.0,0.0,0.0,0.0,0.0,0.0
movie_0194,The Phoenix,Movie,Western,No Secondary Genre,German,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18549100844466518,0.5399988919500804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2330686239712187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2945541737712618,0.48676564587833965,0.0,0.0,0.0,0.0,0.0,0.18549100844466518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2112988936165231,0.0,0.0,0.46574264035861646,0.0
movie_0195,New Phoenix,Limited Series,Music,No Secondary Genre,Korean,6.4,0.0,0.0,0.28932490804368005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28932490804368005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12582358014439404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34896845236993745,0.0,0.34554395647072067,0.0,0.0,0.0,0.0,0.0,0.33600938921106827,0.0,0.28932490804368005,0.0,0.4665861041799926,0.0,0.0,0.0,0.3301863350103129,0.0,0.0,0.0,0.0,0.0,0.12582358014439404,0.0,0.19079471018226288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
movie_0196,Legend Mission,Movie,Mystery,No Secondary Genre,Korean,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16212091656926197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4389156433897951,0.0,0.0,0.0,0.0,0.0,0.44963817820988744,0.41671241799264663,0.0,0.0,0.0,0.0,0.4389156433897951,0.20370420786742646,0.0,0.3456576981110083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16212091656926197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15918967811214424,0.0,0.0,0.0,0.0,0.0,0.0
movie_0197,Adventure War,Documentary,History,Biography,French,7.3,0.0,0.0,0.0,0.0,0.2872557674528256,0.0,0.0,0.0,0.36085827226504835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26190583206241824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365223529846518,0.0,0.0,0.0,0.0,0.0,0.35805230634883034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31241699858536176,0.0,0.0,0.0,0.0,0.0,0.33049532611501004,0.0,0.0,0.0,0.0,0.0,0.21426790888517527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31241699858536176,0.0,0.0,0.0,0.0,0.0,0.0,0.13895610031069497,0.0,0.0,0.2956782516753256,0.0,0.0,0.0
movie_0198,Phoenix Family,TV Series,Sport,No Secondary Genre,Hindi,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3466195207800488,0.0,0.0,0.0,0.0,0.15700740114761316,0.0,0.0,0.0,0.41742267812833544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23772534859696487,0.0,0.0,0.0,0.24932305726724485,0.4120189418782338,0.0,0.0,0.0,0.0,0.0,0.15700740114761316,0.0,0.23808082367431993,0.0,0.0,0.4291074019584722,0.0,0.0,0.0,0.0,0.3083372359202623,0.0,0.1788522820069364,0.0,0.0,0.0,0.0
movie_0199,A Love,TV Series,Music,No Secondary Genre,English,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17422961309425536,0.0,0.0,0.0,0.0,0.0,0.16352020129544678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4846600872226884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4255072335239859,0.0,0.0,0.0,0.43667747252065453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16352020129544678,0.0,0.24795661814189832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32112732594790444,0.0,0.0,0.0,0.0,0.0,0.38068630730804304
movie_0200,Legend Secret,TV Series,Drama,No Secondary Genre,English,4.6,0.0,0.0,0.3721561518793363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4079218646562704,0.0,0.0,0.172445543777255,0.0,0.0,0.0,0.0,0.0,0.16184579377849323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41600524777789427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3721561518793363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16184579377849323,0.42654208350727424,0.24541760203253682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589195296980432,0.0,0.18436385379879647,0.0,0.0,0.0,0.0
movie_0201,Secret Battle,Movie,Adventure,No Secondary Genre,English,5.6,0.0,0.0,0.0,0.0,0.3826420335995865,0.0,0.5228171331203254,0.0,0.0,0.0,0.0,0.0,0.0,0.34613478749015164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20085203732519663,0.0,0.0,0.0,0.0,0.0,0.18850621883806298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23685722236887408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18850621883806298,0.49680522094575585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21473361870367497,0.0,0.0,0.0,0.0
movie_0202,City Empire,Stand-up Comedy,Horror,Adventure,Spanish,6.1,0.0,0.31413522444448105,0.0,0.0,0.2764593489014714,0.0,0.0,0.0,0.0,0.0,0.0,0.36209306092511623,0.2556290677373696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3740292361860848,0.0,0.0,0.0,0.0,0.3898177231238178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363708676839839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3122258417362842,0.0,0.29819848456729897,0.0,0.0,0.0,0.13373347855962917,0.0,0.0,0.0,0.0,0.0,0.0
movie_0203,First Journey,Documentary,Action,Family,English,6.199999999999999,0.0,0.0,0.0,0.43339180413951395,0.0,0.0,0.0,0.0,0.0,0.0,0.3908135181529799,0.0,0.0,0.0,0.0,0.0,0.0,0.31454964399103796,0.0,0.0,0.0,0.0,0.18109078491128586,0.3752136976405855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4690431216599455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2573363637143962,0.0,0.0,0.0,0.26989081865259745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16688666891806855,0.0,0.0,0.0,0.0,0.0,0.0
movie_0204,My Quest,Movie,Action,No Secondary Genre,English,5.3,0.0,0.39902400066971794,0.0,0.4411452126758093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31766270925074824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18433051123782157,0.0,0.0,0.0,0.0,0.0,0.1730002252039382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21737401059535008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4483145667265193,0.0,0.0,0.1730002252039382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16987228265377896,0.417529944464226,0.0,0.0,0.0,0.0,0.0
movie_0205,Adventure Legend,TV Series,Drama,Adventure,Japanese,6.5,0.0,0.0,0.0,0.0,0.630946825897488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39171602396181904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42274216019513045,0.0,0.0,0.0,0.0,0.0,0.39947827200711733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23566769915467833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15260600545561565,0.0,0.17703948238517778,0.0,0.0,0.0,0.0
movie_0206,Big Dragon,TV Series,Romance,No Secondary Genre,English,6.0,0.3536186446738399,0.0,0.0,0.0,0.0,0.0,0.0,0.5029967237327175,0.0,0.0,0.3459624403150928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38829531682735535,0.0,0.0,0.0,0.16030819548560274,0.0,0.0,0.0,0.0,0.0,0.15045449467269637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23891723776847776,0.0,0.0,0.0,0.0,0.3867252764151239,0.0,0.15045449467269637,0.0,0.22814421330050577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14773419176445068,0.0,0.0,0.0,0.0,0.0,0.0
movie_0207,Family Ice,TV Series,Sport,Mystery,English,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3072336270315661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1782788155202557,0.36938739657630193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45729353529873185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3567437423687463,0.0,0.2533404564774908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25371928111228476,0.0,0.0,0.45729353529873185,0.0,0.0,0.0,0.0,0.16429526038781955,0.0,0.1906002831969627,0.0,0.0,0.0,0.0
movie_0208,The Story,Movie,Thriller,No Secondary Genre,Spanish,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19426094477662847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24408800981824552,0.0,0.0,0.0,0.2941310440033469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19426094477662847,0.0,0.0,0.0,0.4453383078467489,0.0,0.0,0.0,0.5141999375299152,0.5164656139245551,0.0,0.0,0.22128901583090518,0.0,0.0,0.0,0.0
movie_0209,King Dragon,TV Series,History,No Secondary Genre,English,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3024532883435303,0.0,0.0,0.0,0.0,0.4251045269390446,0.0,0.0,0.0,0.17550492280765523,0.0,0.0,0.0,0.0,0.0,0.16471712125265503,0.0,0.0,0.0,0.0,0.41675753030977536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4523556372405903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24939865753756046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16471712125265503,0.0,0.2497715879280453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32347788387400134,0.0,0.18763467713189677,0.0,0.0,0.0,0.0
movie_0210,Princess Kingdom,Movie,Sport,No Secondary Genre,German,2.7,0.0,0.34312636432286964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3420782989701234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14876533291640148,0.4330836066342603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4008974890560069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18692297663468302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3887383280904881,0.0,0.0,0.0,0.0,0.14876533291640148,0.0,0.0,0.0,0.0,0.40658150534717435,0.0,0.0,0.0,0.0,0.1460755710142463,0.0,0.0,0.0,0.0,0.0,0.0
movie_0211,Kingdom Princess,TV Series,Romance,No Secondary Genre,Italian,6.1,0.35906618172065924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15277226395871907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4195519827579557,0.0,0.0,0.0,0.0,0.41169549261096405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24259778607516552,0.0,0.3992088298103997,0.0,0.0,0.3926828250397332,0.0,0.15277226395871907,0.0,0.23165880189104313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15001005446241744,0.0,0.17402789828164938,0.0,0.0,0.0,0.0
movie_0212,Story King,Stand-up Comedy,War,No Secondary Genre,Hindi,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2859363088086879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15234329948284475,0.0,0.0,0.0,0.4050226142221758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41837393582900256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15234329948284475,0.0,0.0,0.0,0.0,0.0,0.333552732184272,0.0,0.40324582569725265,0.0,0.14958884590845026,0.3676751824894222,0.0,0.31830317869776903,0.0,0.0,0.0
movie_0213,Queen House,TV Series,Fantasy,No Secondary Genre,English,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3815389415328844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17679323561516477,0.0,0.4282250525506599,0.0,0.0,0.0,0.16592624503978928,0.0,0.0,0.0,0.0,0.0,0.0,0.4247877191674782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25122939527152965,0.0,0.0,0.0,0.26348591462449783,0.0,0.0,0.4264935595119905,0.0,0.0,0.0,0.16592624503978928,0.0,0.2516050631977524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16292620407778313,0.0,0.0,0.0,0.0,0.0,0.0
movie_0214,Last Dragon,Stand-up Comedy,Animation,Comedy,English,4.3,0.0,0.0,0.0,0.0,0.0,0.3912428750401709,0.0,0.0,0.0,0.0,0.0,0.0,0.5893260057519358,0.0,0.0,0.0,0.0,0.0,0.40516940861457423,0.0,0.0,0.0,0.1672746848756105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3437326658247565,0.0,0.0,0.0,0.15415425454633666,0.0,0.17883561889242874,0.0,0.0,0.0,0.365490004600787
movie_0215,City Warrior,Movie,Western,No Secondary Genre,English,6.8,0.0,0.0,0.3751214207464584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43371455237606543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17381955680822167,0.0,0.0,0.0,0.0,0.0,0.16313535003369017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20497883898646083,0.0,0.0,0.3751214207464584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16313535003369017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18583282963899556,0.0,0.4502099185820886,0.4096106290951763,0.0
movie_0216,Day City,Documentary,Action,No Secondary Genre,Spanish,8.5,0.0,0.0,0.0,0.3985077074581957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41548728557573883,0.0,0.0,0.0,0.0,0.41187202244780846,0.28923125982398223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1562794317036765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3450124091537465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1562794317036765,0.0,0.0,0.3450124091537465,0.35826664873988656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
movie_0217,Quest Secret,Movie,Drama,No Secondary Genre,English,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4489566506107778,0.0,0.0,0.18979265505228066,0.0,0.0,0.0,0.0,0.0,0.17812662616519065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223815310515935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615991750159077,0.0,0.0,0.17812662616519065,0.4694499651724537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1749059953675047,0.42990233245464554,0.0,0.0,0.0,0.0,0.0
movie_0218,Journey Mission,Movie,Action,Documentary,English,6.2,0.0,0.0,0.335597959905698,0.37216063046247455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2701089238451949,0.0,0.0,0.0,0.0,0.15550561879530447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43257495342182667,0.0,0.0,0.0,0.402774999904843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3951277541699389,0.18338190352021982,0.0,0.0,0.335597959905698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
movie_0219,Bright Adventure,Movie,Comedy,No Secondary Genre,English,7.1,0.0,0.0,0.3570138093718175,0.0,0.3151579184320157,0.0,0.0,0.0,0.0,0.5142751006913456,0.3570138093718175,0.0,0.29141183034305174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16542905493356885,0.0,0.0,0.0,0.0,0.0,0.15526058907229828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19508423699597463,0.0,0.0,0.3570138093718175,0.23508049551040752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15526058907229828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
movie_0220,An War,TV Series,Comedy,History,French,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2952548165620341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4059831680579149,0.0,0.0,0.4407461089154068,0.0,0.0,0.39801162242484434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3673792309627246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23853676950474811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30892772899279936,0.0,0.0,0.32867650501987117,0.0,0.0,0.0
movie_0221,Empire Kingdom,Documentary,Crime,No Secondary Genre,English,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44768155106325497,0.0,0.0,0.32363518859150797,0.0,0.0,0.0,0.48023476184031927,0.18632146450185785,0.0,0.0,0.0,0.0,0.0,0.17486880008465563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47124193179852203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2776864245830731,0.0,0.0,0.0,0.0,0.0,0.0,0.17486880008465563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17170707263698734,0.0,0.19919878756257514,0.0,0.0,0.0,0.0
